"COD_LOCAL","COD_PLU","DAT_DIA_CALEND","QTD_VENDA_PREVISAO_SISTEMA"
1738,50371,2019-07-11,1.4031
1738,54690,2019-07-12,0.4143
1341,105491,2019-07-11,0.3662
2435,62749,2019-07-12,0
1341,473330,2019-07-11,1.0722
2435,414630,2019-07-11,0.2025
1729,15035,2019-07-11,0.3908
1717,4869092,2019-07-11,11.0721
2435,417457,2019-07-11,1.1331
1341,52924,2019-07-11,1.1181
1738,321594,2019-07-11,0.0217
2435,18715,2019-07-11,0.2934
1341,92326,2019-07-11,15.5028
1341,345668,2019-07-13,0.1283
2435,473040,2019-07-12,0.2316
1302,40648,2019-07-11,0.0011
1302,473224,2019-07-11,1.5272
1302,345989,2019-07-13,0.3095
2435,473071,2019-07-11,0
1341,1311,2019-07-11,6.3585
1738,447713,2019-07-12,0
1302,44349,2019-07-11,25.0111
1341,280884,2019-07-11,0.1211
2435,120975,2019-07-12,0.789
2435,420,2019-07-11,0.1347
1302,62572,2019-07-11,9.6748
1341,18715,2019-07-11,2.0689
1738,79389,2019-07-11,0.5289
1717,151023,2019-07-11,0.5653
1302,12010,2019-07-13,0.4513
2435,472814,2019-07-11,0
2435,489584,2019-07-11,0.0806
1302,420,2019-07-11,0.0081
1302,42659,2019-07-11,5.6038
1717,16926,2019-07-11,3.6214
1341,15417,2019-07-11,0.992
2435,10528,2019-07-13,1.5387
1341,9201,2019-07-11,2.5359
2435,37051,2019-07-11,0.0057
1341,476348,2019-07-12,0.6838
1738,89135,2019-07-11,0.1281
1729,5350490,2019-07-12,0.0032
1717,222945,2019-07-11,0.3039
1302,79815,2019-07-11,1.8361
1302,888,2019-07-11,10.774
1717,472449,2019-07-11,0.6413
1341,345538,2019-07-11,0.7458
1302,277,2019-07-11,0.8431
2435,1311,2019-07-13,1.4847
2435,3440018,2019-07-11,0.6029
1729,71727,2019-07-11,0
1738,12775,2019-07-11,11.9662
1341,465861,2019-07-12,3.5341
2435,417495,2019-07-11,0.932
1729,102124,2019-07-11,0.0837
1302,40259,2019-07-11,0.6164
1717,10528,2019-07-11,4.9525
1341,143745,2019-07-11,9.0909
1738,70942,2019-07-11,0.269
1717,42123,2019-07-11,0.3295
2435,8280,2019-07-11,0.1569
1738,287739,2019-07-11,0.4685
1729,98113,2019-07-11,0.1501
1341,471114,2019-07-11,0.8766
1738,44189,2019-07-11,0.2947
1302,280877,2019-07-11,0.5887
1717,439626,2019-07-11,0.6634
1302,73653,2019-07-11,0.0051
2435,9638,2019-07-11,0.1252
1717,46060,2019-07-11,0.6181
1717,435994,2019-07-11,0.4076
1302,280822,2019-07-11,0.8192
1738,89586,2019-07-12,0.3609
1717,244640,2019-07-13,3.4011
1738,471053,2019-07-11,3.1017
1738,263702,2019-07-11,1.1135
1302,303040,2019-07-11,1.0097
1341,417488,2019-07-13,0.0042
2435,52924,2019-07-11,0.5924
1302,120975,2019-07-11,0
2435,65795,2019-07-11,1.4951
1717,54003,2019-07-11,2.1594
1738,25645,2019-07-11,0.8235
2435,472449,2019-07-13,0.2639
2435,10238,2019-07-12,0.1314
1302,447003,2019-07-11,5.1152
1341,77484,2019-07-11,0.7562
1341,57059,2019-07-11,2.756
1341,40259,2019-07-12,0.2835
1341,52375,2019-07-13,1.9118
1341,62749,2019-07-11,0.0018
1341,473231,2019-07-11,0.7886
1341,435994,2019-07-11,0.0349
1341,331715,2019-07-11,0.1216
1717,54690,2019-07-11,0.2405
2435,476645,2019-07-11,0.0056
1341,34500,2019-07-11,4.7963
1302,37051,2019-07-13,0.2717
1738,63210,2019-07-11,1.6218
2435,128698,2019-07-11,0.0033
1341,92777,2019-07-11,0.0159
1729,25331,2019-07-12,0.1622
1729,483964,2019-07-13,0.0073
2435,11068,2019-07-11,0.301
1341,63357,2019-07-11,1.0052
1341,83379,2019-07-11,0
1341,4820833,2019-07-11,13.553
1302,447713,2019-07-11,0.136
1341,65535,2019-07-13,1.6678
1729,8280,2019-07-11,0.7191
1738,12997,2019-07-11,0.6446
1729,12249,2019-07-12,1.7067
1738,395960,2019-07-12,0.0203
1717,44776,2019-07-11,0.0235
1729,280860,2019-07-11,0.0218
1717,471145,2019-07-11,1.0336
1341,1250,2019-07-11,1.2978
1302,789,2019-07-11,9.5115
1302,99165,2019-07-11,3.0917
1341,14892,2019-07-11,0.0306
1341,331616,2019-07-11,0.2349
1302,89326,2019-07-12,0.2986
1341,9638,2019-07-12,0.2593
1341,86103,2019-07-11,2.0541
2435,28202,2019-07-11,1.2135
1717,426947,2019-07-12,1.4252
2435,15035,2019-07-11,1.98
1302,994996,2019-07-11,57.4847
1717,321600,2019-07-11,0.2009
1729,150927,2019-07-11,0.1283
1717,471121,2019-07-11,0.7877
1717,888,2019-07-12,1.4168
1729,1311,2019-07-11,7.0567
1341,39345,2019-07-11,0.2252
1738,84086,2019-07-11,1.0362
1302,77392,2019-07-11,1.5509
1738,471114,2019-07-11,1.0892
1717,40372,2019-07-11,2.799
1341,88718,2019-07-11,8e-04
1717,420,2019-07-11,3.8085
1729,994996,2019-07-11,11.4048
2435,1298,2019-07-11,0.0957
1341,331623,2019-07-11,0.1008
1302,418492,2019-07-11,2.3033
2435,471114,2019-07-11,0.808
1729,52559,2019-07-11,0.0432
1717,345538,2019-07-11,0.0014
1738,16759,2019-07-12,0.8345
1729,617987,2019-07-12,0.0374
1302,441360,2019-07-11,0.0466
1341,151023,2019-07-11,0.8429
1341,995108,2019-07-11,1.1841
1302,59985,2019-07-11,8.4336
2435,63210,2019-07-11,1.198
2435,378055,2019-07-11,0.1141
1341,93002,2019-07-11,0.4797
1729,66860,2019-07-11,0.2877
1738,40372,2019-07-11,3.1935
1717,28202,2019-07-12,6.8581
1717,62749,2019-07-13,0.4589
1341,617987,2019-07-11,0.236
1341,826,2019-07-11,1.8232
1729,612616,2019-07-11,0.0331
1717,83379,2019-07-12,0.1029
1738,12249,2019-07-11,0.5132
1717,60769,2019-07-11,0.0969
1341,25331,2019-07-11,1.0804
1729,52924,2019-07-13,1.0766
2435,140195,2019-07-11,0.6111
1738,376,2019-07-11,2.2769
1341,52955,2019-07-11,0.3538
1341,471121,2019-07-12,0.6109
1738,59985,2019-07-11,15.4115
2435,68345,2019-07-11,0.0081
1738,1250,2019-07-11,0.1117
1341,142724,2019-07-11,0.7961
1717,128100,2019-07-13,2.2706
1341,32629,2019-07-11,16.1738
1729,995108,2019-07-11,0.1643
1717,11099,2019-07-11,0.8086
1738,74667,2019-07-11,1.5877
1341,140195,2019-07-11,1.6855
1302,12249,2019-07-11,7.443
1341,81641,2019-07-11,0.002
1729,87247,2019-07-11,2.1281
1341,465960,2019-07-11,0.225
1717,345668,2019-07-11,0.0377
1341,67263,2019-07-13,8.6608
1729,150903,2019-07-13,0.2155
2435,56854,2019-07-13,0.0039
1729,1733402,2019-07-12,0.0563
1738,66389,2019-07-12,2.674
1717,84987,2019-07-11,0.1105
1729,441148,2019-07-11,0.2242
1302,119948,2019-07-12,1.3859
1302,314367,2019-07-11,13.0704
1738,280860,2019-07-11,0.7989
1729,57288,2019-07-11,0.0052
1302,16759,2019-07-11,52.1767
1738,89326,2019-07-11,0.3416
1729,16087,2019-07-13,0.524
1729,157896,2019-07-11,0.0345
1717,417372,2019-07-12,0.008
1302,64729,2019-07-11,4.6491
1302,77484,2019-07-11,0.9785
1738,32537,2019-07-11,0.3518
1738,150897,2019-07-13,0.6595
2435,125079,2019-07-13,5e-04
2435,447713,2019-07-11,0.0672
1729,89586,2019-07-11,0.063
2435,12010,2019-07-11,2.6246
2435,66136,2019-07-12,1.8457
1729,8440,2019-07-11,0.0767
1729,263702,2019-07-11,0.3716
1302,1298,2019-07-12,0.1315
1302,5678,2019-07-11,0
1717,58650,2019-07-11,0.0146
1738,77231,2019-07-11,2.8422
1717,440905,2019-07-11,0.0157
2435,52559,2019-07-11,0.0455
1729,99165,2019-07-11,0.3407
1302,287739,2019-07-12,2.3543
2435,471091,2019-07-12,0.583
1717,280884,2019-07-11,0.1969
1341,280822,2019-07-11,0.1467
1738,1281,2019-07-11,2.4667
2435,345989,2019-07-11,0.0644
1717,617987,2019-07-11,0.3567
1717,51705,2019-07-11,8.6562
1729,447713,2019-07-13,5e-04
1341,465977,2019-07-11,0
2435,303057,2019-07-11,0.1529
2435,16926,2019-07-11,0.6602
1738,80347,2019-07-11,0
1738,352,2019-07-11,0.0146
1729,77231,2019-07-11,2.4543
1341,1281,2019-07-11,1.6615
1341,72250,2019-07-11,0.0013
1341,465854,2019-07-11,7.1499
1302,473231,2019-07-11,0.8708
1302,41027,2019-07-12,2.9239
1729,34500,2019-07-11,18.3838
1302,465816,2019-07-11,0
1717,52559,2019-07-11,0.4375
1717,37839,2019-07-11,0.4157
2435,52542,2019-07-11,0.0255
1717,32087,2019-07-12,0.0285
1717,92326,2019-07-11,9.8945
1738,150903,2019-07-11,0.1651
1341,98113,2019-07-11,0.4218
1302,473330,2019-07-11,1.0761
1738,442961,2019-07-11,0.8749
1341,12768,2019-07-12,0.2909
1738,73486,2019-07-11,0.2272
2435,5029,2019-07-11,1.4836
1302,67263,2019-07-11,5.3496
1717,998734,2019-07-11,0.0075
2435,1205848,2019-07-12,0.0373
1341,216944,2019-07-13,0.9037
1717,263757,2019-07-11,0.1891
1341,473316,2019-07-11,0.5666
1717,216944,2019-07-12,0
1717,80095,2019-07-11,0.2906
2435,95877,2019-07-12,1.3239
1729,287739,2019-07-11,9e-04
1302,10528,2019-07-11,7.6251
1729,10191,2019-07-11,0.2969
2435,426947,2019-07-13,0.2557
1302,151023,2019-07-13,3.0811
1717,471053,2019-07-11,2.0186
1341,441360,2019-07-11,0.1651
1341,1298,2019-07-11,0.0848
1729,998734,2019-07-11,0.0021
2435,395236,2019-07-11,0.0825
1729,66136,2019-07-11,2.1589
1738,471091,2019-07-12,12.4973
1717,44912,2019-07-11,5.0077
2435,128100,2019-07-12,0.5326
2435,44912,2019-07-12,0.1644
1302,143745,2019-07-11,9.2006
1729,77392,2019-07-11,1.5072
1717,37051,2019-07-12,0.2676
1341,128681,2019-07-11,0.3905
1729,11068,2019-07-11,1.7965
1302,488624,2019-07-11,0.9533
1729,61179,2019-07-11,1.4478
1738,81641,2019-07-11,0.7083
1738,82587,2019-07-11,0.618
1729,263986,2019-07-11,0
1729,263610,2019-07-11,1.9046
1729,277,2019-07-11,0.1396
2435,38997,2019-07-11,0.1946
1738,80095,2019-07-11,0.3218
1729,67263,2019-07-11,0.784
1717,472562,2019-07-11,0.7508
1302,54300,2019-07-12,0.0053
1341,11945,2019-07-11,0.3603
1302,52924,2019-07-11,5.9237
1717,94740,2019-07-11,1.6612
1717,63210,2019-07-12,5.4683
1729,9638,2019-07-12,0.0609
2435,1915,2019-07-11,0.7068
1738,345668,2019-07-11,0
1729,68765,2019-07-11,2.7204
1717,42338,2019-07-11,0.2754
1729,139465,2019-07-11,1.0252
1738,62572,2019-07-11,0.8511
1717,87247,2019-07-12,0.4273
1341,871099,2019-07-12,1.8801
1717,19095,2019-07-11,0.4288
1341,83478,2019-07-11,0.5243
1341,418614,2019-07-11,0.1284
1729,77910,2019-07-12,0.0471
1738,55635,2019-07-12,0.0022
1341,376,2019-07-11,0.0911
1341,465656,2019-07-11,6.829
1341,4820826,2019-07-11,12.2087
1341,46930,2019-07-13,0.0144
1738,208,2019-07-12,17.5785
1717,11945,2019-07-11,0.3461
1717,25645,2019-07-12,1.3174
1341,41034,2019-07-11,2.8582
2435,61179,2019-07-13,2.1299
1341,40372,2019-07-13,2.1465
1729,50371,2019-07-11,0.7156
1738,280877,2019-07-12,0.1439
1729,13116,2019-07-11,0.9714
1729,36559,2019-07-11,1.183
2435,89586,2019-07-11,1.3685
1341,222945,2019-07-11,0.0875
1302,36559,2019-07-12,1.6679
1341,84994,2019-07-11,0.2543
1341,80132,2019-07-11,0.0762
1302,12997,2019-07-11,1.4741
1302,46060,2019-07-11,10.3773
2435,16759,2019-07-11,2.8461
1717,80347,2019-07-11,0.8369
1729,76395,2019-07-11,0.061
1302,280884,2019-07-11,1.2806
1717,170864,2019-07-11,0.0093
1717,444,2019-07-11,0.3477
1302,65535,2019-07-11,1.6675
1729,473712,2019-07-11,0.1776
1738,93002,2019-07-11,0.1721
1738,46060,2019-07-11,8.6134
1738,16087,2019-07-12,0.3334
1717,25188,2019-07-11,1.4669
2435,73653,2019-07-11,0.0018
2435,40259,2019-07-11,0.1803
1738,826,2019-07-11,0.4199
1341,25188,2019-07-11,1.2758
1729,51705,2019-07-12,3.5711
1302,473248,2019-07-11,1.8857
1717,128698,2019-07-11,0.3477
1717,13116,2019-07-11,5.3645
1341,74209,2019-07-12,0.2082
1729,102209,2019-07-12,0.2473
1341,63210,2019-07-11,3.2261
1717,88718,2019-07-11,1.5212
1738,473712,2019-07-12,0.281
1738,49771,2019-07-11,0
1729,1298,2019-07-11,0
2435,321600,2019-07-11,0.1086
1729,46060,2019-07-11,12.1566
1729,44189,2019-07-12,0.1202
1729,229692,2019-07-12,0.0016
1729,49771,2019-07-12,0.1966
1717,14892,2019-07-12,0.0233
1717,175357,2019-07-12,2.385
1738,41041,2019-07-11,0.2752
2435,280884,2019-07-11,0.0451
2435,30533,2019-07-11,0.5399
1717,8440,2019-07-11,0.5177
1717,89586,2019-07-11,0.2317
1738,61315,2019-07-12,0.025
2435,439626,2019-07-11,0.1556
1341,417495,2019-07-11,0.0016
1341,287739,2019-07-12,0.8638
1738,102162,2019-07-12,0.4334
2435,263757,2019-07-11,0.0516
2435,264051,2019-07-11,0.0679
1729,280884,2019-07-11,0.0242
1729,447003,2019-07-11,0.3481
1302,331715,2019-07-11,0.0709
1341,465670,2019-07-11,10.2364
2435,473170,2019-07-11,0.0611
1729,77521,2019-07-11,0
1729,23986,2019-07-11,0.0043
1738,31240,2019-07-11,0.5887
1738,441162,2019-07-14,0.8017
1729,30151,2019-07-11,0.6155
1738,51705,2019-07-12,5.5831
2435,11662,2019-07-11,0.0072
2435,488624,2019-07-12,0.6538
2435,84987,2019-07-11,0.0285
1341,70935,2019-07-11,0.1031
1717,287944,2019-07-11,0.0933
1717,417389,2019-07-11,2.5334
1738,32629,2019-07-12,1.9112
1341,37341,2019-07-11,0.3373
2435,472753,2019-07-12,0.0309
1738,280884,2019-07-11,0.3934
1738,378055,2019-07-11,1.1998
1341,345668,2019-07-14,0.0659
1717,31240,2019-07-12,7.8119
1729,98243,2019-07-12,0.0977
2435,142724,2019-07-12,1.3767
1302,345989,2019-07-14,0.2082
1341,120951,2019-07-11,1.0562
1729,15059,2019-07-11,1.3281
2435,417372,2019-07-12,0
1729,56854,2019-07-12,0.1594
1302,115643,2019-07-11,1.7508
1738,39345,2019-07-12,0.106
2435,125048,2019-07-11,0.0425
1738,789,2019-07-11,2.4285
2435,74896,2019-07-11,0.0044
1729,143745,2019-07-11,3.4999
1717,473149,2019-07-11,0.9543
1302,12010,2019-07-14,0.3545
2435,472418,2019-07-11,0.9783
1717,5951,2019-07-11,0.0246
1302,63357,2019-07-12,1.6723
1302,65795,2019-07-11,5.7183
1717,25812,2019-07-11,0.3267
2435,80347,2019-07-11,0.1087
2435,10528,2019-07-14,1.0436
2435,12249,2019-07-11,3.8863
1341,89326,2019-07-12,0.0319
1738,71727,2019-07-12,0
1341,303040,2019-07-12,0.3395
1341,473279,2019-07-12,0.2343
1738,88718,2019-07-12,0.2233
1729,12010,2019-07-11,0.8452
1717,74612,2019-07-11,0.7229
1729,73653,2019-07-12,0
1717,16339,2019-07-11,1.1247
1302,16087,2019-07-11,5.0152
2435,1311,2019-07-14,1.382
1341,77224,2019-07-11,0
1341,16759,2019-07-11,10.2057
1738,66136,2019-07-11,3.8796
2435,44189,2019-07-12,0.1339
2435,19934,2019-07-11,0.0396
1717,280822,2019-07-11,0.2329
1341,12997,2019-07-12,1.3956
1717,16759,2019-07-12,1.0943
1717,77231,2019-07-11,0.9375
1302,440332,2019-07-11,0.5024
1341,119948,2019-07-11,0.0263
1302,95877,2019-07-12,1.5791
1302,42338,2019-07-11,0.1063
1341,12775,2019-07-11,6.7788
1302,15059,2019-07-11,0.7545
1341,1304,2019-07-11,0.067
1738,140195,2019-07-11,0.5553
2435,11099,2019-07-11,0.0093
1738,102230,2019-07-11,1.7033
1341,70942,2019-07-11,10.855
1717,395236,2019-07-11,0.3812
2435,12768,2019-07-11,0.5345
1729,263733,2019-07-11,0.2934
1717,473163,2019-07-12,0.009
1717,244640,2019-07-14,2.9306
1341,78788,2019-07-11,0.348
1717,70942,2019-07-12,2.1354
1729,25645,2019-07-11,0.3612
1341,417488,2019-07-14,0.0026
2435,280822,2019-07-11,0.033
1302,41034,2019-07-12,6.399
1738,52542,2019-07-11,15.1411
1341,412575,2019-07-11,15.0709
1341,15035,2019-07-11,7.0568
2435,472449,2019-07-14,0.225
1341,464536,2019-07-12,3.4579
1302,128681,2019-07-12,0.4663
1302,871099,2019-07-11,2.0856
1302,81641,2019-07-12,0.6068
1729,95921,2019-07-12,0.7124
1341,52375,2019-07-14,0.8163
1738,77521,2019-07-12,0.1804
2435,51705,2019-07-11,1.2106
1729,376,2019-07-12,1.7131
1341,89135,2019-07-12,0.4318
2435,11945,2019-07-12,0.1447
2435,75183,2019-07-11,0.3278
1302,105491,2019-07-11,1.4504
1302,37051,2019-07-14,0.2711
1738,44912,2019-07-11,26.2813
1302,119993,2019-07-11,0.8288
1729,314367,2019-07-11,1.3947
2435,49771,2019-07-12,1.7616
1729,483964,2019-07-14,0.0018
2435,25645,2019-07-11,0.587
1302,216760,2019-07-11,0
1738,25331,2019-07-11,0.2829
2435,473149,2019-07-11,0
1738,95921,2019-07-11,1.9568
1341,65535,2019-07-14,0.9067
2435,1205732,2019-07-11,3e-04
1341,64729,2019-07-11,1.596
1717,901,2019-07-12,5.6338
1302,140195,2019-07-12,4.1398
2435,473088,2019-07-11,0
1717,86103,2019-07-12,0.4681
2435,73486,2019-07-12,0.1688
2435,11280,2019-07-12,0.4157
1302,465670,2019-07-12,0
1729,303040,2019-07-11,0.1556
1341,10238,2019-07-12,0.5537
1341,12010,2019-07-12,0.5597
1717,473040,2019-07-12,3.048
1302,10924,2019-07-12,0.7268
1302,16926,2019-07-11,0.5734
2435,4869092,2019-07-11,0.5363
1302,471138,2019-07-12,2.3529
1341,314367,2019-07-12,3.4681
1302,465717,2019-07-12,3.13
1341,131124,2019-07-11,4.0685
1717,135184,2019-07-12,1.0632
2435,10191,2019-07-12,2.3088
1302,264051,2019-07-12,0.0699
1341,12614,2019-07-11,0.2855
1302,465823,2019-07-11,0.1862
1717,81641,2019-07-12,0.2352
2435,46060,2019-07-11,0.3576
1729,244466,2019-07-11,0.2602
1341,472807,2019-07-12,2.2889
1717,995795,2019-07-11,4.8101
1717,417402,2019-07-12,0.6421
1729,62572,2019-07-11,3.1609
1341,25645,2019-07-12,0.9382
1302,421935,2019-07-11,127.5387
2435,36559,2019-07-11,0.0666
2435,175357,2019-07-12,1.1861
1729,102230,2019-07-11,0.8737
2435,57059,2019-07-12,2.5038
1302,441384,2019-07-12,0.0098
1738,54294,2019-07-12,0.2911
1302,435994,2019-07-11,0.3486
1302,37341,2019-07-11,1.0136
2435,74612,2019-07-12,0.1552
1302,76869,2019-07-11,4.7449
1302,439626,2019-07-11,2.4562
1738,32087,2019-07-11,0.1664
1302,802,2019-07-11,0.5415
1729,1250,2019-07-11,0.2218
1729,39345,2019-07-11,1.3423
1341,50371,2019-07-12,0.9636
1717,62749,2019-07-14,0.4317
1341,994996,2019-07-12,22.0519
1717,46930,2019-07-11,0.0915
1341,46503,2019-07-12,0.0407
1717,383,2019-07-12,0.1136
1738,15035,2019-07-12,0.0043
1729,65795,2019-07-11,1.0136
2435,19095,2019-07-11,0.2238
1729,52924,2019-07-14,0.8892
1717,472111,2019-07-11,0.5002
1341,10528,2019-07-12,4.4315
1302,483964,2019-07-11,1.3335
1341,150897,2019-07-12,1.802
1738,11945,2019-07-11,0.2868
1729,28202,2019-07-11,4.2369
1302,10191,2019-07-11,8.2885
2435,737272,2019-07-11,0.4203
1717,128100,2019-07-14,1.7379
1717,376,2019-07-11,2.485
1738,69045,2019-07-11,1.2673
1341,89586,2019-07-11,7.5915
1302,473279,2019-07-11,3.6776
1717,209366,2019-07-11,7.5032
1341,441209,2019-07-11,1.2604
2435,78788,2019-07-12,0.6883
1302,54690,2019-07-11,0.308
2435,826,2019-07-11,0.1068
1717,472371,2019-07-12,0.6281
1341,67263,2019-07-14,5.8256
1729,150903,2019-07-14,0.1449
2435,56854,2019-07-14,0.0051
1341,1335,2019-07-12,1.8902
1738,16339,2019-07-12,5.085
2435,42123,2019-07-12,0.3513
2435,15417,2019-07-11,0.6875
2435,52375,2019-07-12,0.1463
1729,79389,2019-07-11,1.2566
1717,473156,2019-07-11,0.389
1729,12614,2019-07-12,0.3405
1717,62572,2019-07-12,8.3807
1302,79389,2019-07-12,1.4016
1729,16087,2019-07-14,0.3213
1717,994996,2019-07-12,1.3501
1738,54300,2019-07-12,0.0491
1341,30151,2019-07-11,0.5894
1717,287739,2019-07-12,0.8122
1302,95389,2019-07-12,3.2872
1738,150897,2019-07-14,0.5864
2435,125079,2019-07-14,2e-04
1302,471121,2019-07-11,1.8443
1729,244640,2019-07-11,0
1738,23986,2019-07-11,0.0165
1729,46510,2019-07-12,0.0199
1302,28202,2019-07-11,3.4129
1302,23986,2019-07-11,0.2303
1341,49771,2019-07-12,0.6634
1341,995795,2019-07-11,0.0058
2435,37341,2019-07-12,0.1596
1729,93002,2019-07-11,0.3733
1302,995108,2019-07-12,1.3734
2435,3211984,2019-07-11,0.0376
1717,49771,2019-07-11,4.0098
2435,244466,2019-07-12,0.4415
1717,1311,2019-07-12,5.7935
1729,789,2019-07-11,1.786
1341,61315,2019-07-11,0.0798
1341,9430,2019-07-11,2.9954
1341,331784,2019-07-11,0.6892
1738,67263,2019-07-11,1.9589
1302,135160,2019-07-12,1.0642
1729,447713,2019-07-14,2e-04
1717,3211984,2019-07-11,0.0776
1341,32155,2019-07-11,1.7155
1738,995108,2019-07-11,0.3867
1729,128728,2019-07-11,0.0961
2435,139465,2019-07-12,0.1089
2435,1304,2019-07-12,0.6082
1738,418492,2019-07-11,0.0096
2435,216944,2019-07-11,0.0659
1717,92388,2019-07-11,0.5857
1302,466776,2019-07-12,3.4085
1302,39345,2019-07-12,1.6171
1738,18715,2019-07-11,2.4359
1341,120098,2019-07-11,0.609
2435,995795,2019-07-11,1.2045
1729,18449,2019-07-11,4.0176
1729,335751,2019-07-11,0.1099
1717,32087,2019-07-13,0.0471
1717,8280,2019-07-11,3.7377
1302,68765,2019-07-11,29.9898
1302,74773,2019-07-12,0.0468
1302,345668,2019-07-11,0.1333
2435,16087,2019-07-11,0.807
1341,99165,2019-07-12,1.5777
1717,447713,2019-07-11,0.5532
1738,44349,2019-07-11,21.0117
1341,38997,2019-07-11,0.6621
1341,35392,2019-07-11,1.26
2435,1573954,2019-07-12,1.2046
1341,216944,2019-07-14,0.5503
1302,489584,2019-07-12,0.035
1341,95389,2019-07-12,1.9922
1341,115582,2019-07-12,0.4625
1302,52559,2019-07-11,0.206
1738,303057,2019-07-12,0.5589
1717,34500,2019-07-11,7.3712
1729,83379,2019-07-11,0.005
1302,331784,2019-07-12,1.579
2435,426947,2019-07-14,0.1777
1302,151023,2019-07-14,2.5694
1302,120036,2019-07-11,0.1586
1302,19934,2019-07-11,1.2158
1717,264051,2019-07-12,0.7018
1341,364010,2019-07-11,0.2063
2435,222945,2019-07-11,0
1341,802,2019-07-11,0.7835
1302,9201,2019-07-12,4.5211
1302,143981,2019-07-11,0.1969
1738,102209,2019-07-12,0.6016
1717,472173,2019-07-12,0.4628
1302,89586,2019-07-11,9.2241
1302,244466,2019-07-11,1.7128
2435,473064,2019-07-12,0
1717,3440018,2019-07-11,6.4958
1341,119993,2019-07-11,0.0312
1341,121507,2019-07-11,0.1195
1738,98243,2019-07-11,0.8508
1302,441377,2019-07-12,0.0858
1717,10191,2019-07-11,9.1195
1302,465830,2019-07-11,9.4199
2435,92388,2019-07-11,0.2312
1738,802,2019-07-11,0.0572
1729,536,2019-07-11,0.2149
2435,31240,2019-07-12,1.4667
1738,1733402,2019-07-11,7.3275
1717,95877,2019-07-12,13.2485
1717,472814,2019-07-12,0.0678
2435,472654,2019-07-12,0.0271
2435,77521,2019-07-12,0.5902
1738,15059,2019-07-12,0.7022
1302,16339,2019-07-12,9.7015
1341,132145,2019-07-12,6.4268
1738,1311,2019-07-11,8.3532
1717,472630,2019-07-12,0.394
1717,73486,2019-07-11,0.2253
1738,1915,2019-07-12,1e-04
1717,472654,2019-07-12,0.432
1738,4820826,2019-07-11,27.5924
1341,13116,2019-07-12,2.3109
1717,89326,2019-07-12,0.2195
1302,51705,2019-07-11,2.864
1302,471091,2019-07-11,23.9634
1341,465823,2019-07-11,2.3145
1341,46510,2019-07-12,0.7033
2435,443784,2019-07-13,0.4786
1341,789,2019-07-11,9.7893
1341,378055,2019-07-11,1.6406
1738,6668,2019-07-11,0.8836
1341,46930,2019-07-14,0.0062
1302,120005,2019-07-12,1.0162
2435,473057,2019-07-12,1.018
1302,24297,2019-07-12,2.7192
1341,77910,2019-07-11,0.2677
2435,61179,2019-07-14,1.9178
1341,40372,2019-07-14,1.2978
1717,472753,2019-07-11,0.4242
1738,11068,2019-07-12,4.7728
1302,92777,2019-07-11,0.0335
1717,23986,2019-07-11,0.2308
1717,417419,2019-07-11,1.4078
1729,303057,2019-07-11,0.2087
2435,471053,2019-07-12,1.5001
2435,77224,2019-07-11,2e-04
1717,140584,2019-07-11,0.2455
1302,471145,2019-07-11,1.3066
1302,465762,2019-07-11,0.3408
2435,37839,2019-07-11,0.009
1302,66136,2019-07-11,4.1005
1341,115643,2019-07-11,0.2478
1717,5029,2019-07-12,13.3937
1341,68765,2019-07-11,19.7256
1302,44455,2019-07-11,0
2435,1250,2019-07-12,0.1475
1341,84987,2019-07-12,0.1535
1738,314367,2019-07-11,4.3673
1717,1854,2019-07-11,0.3726
1729,400947,2019-07-12,8e-04
1717,15417,2019-07-11,0.699
1341,441315,2019-07-12,0.3611
1302,473217,2019-07-11,1.2689
1717,75183,2019-07-11,0.3917
1302,82587,2019-07-11,0.2461
1302,93002,2019-07-12,0.4986
1302,57288,2019-07-11,0.2093
1738,76395,2019-07-11,0.3221
2435,1281,2019-07-11,0.1714
1729,1281,2019-07-12,1.8316
1717,44189,2019-07-12,1.0229
1738,471121,2019-07-11,0.9558
1302,142724,2019-07-11,1.3723
2435,472807,2019-07-12,1.3286
1302,46510,2019-07-11,2.8161
1302,11099,2019-07-12,0.4606
1341,16087,2019-07-12,0.961
1302,25331,2019-07-11,5.9809
1717,41041,2019-07-12,10.2821
2435,12775,2019-07-12,6.3366
1341,471091,2019-07-12,2.8454
1729,77224,2019-07-12,1.6184
1341,52542,2019-07-12,2.0049
1302,49771,2019-07-11,1.1909
1302,1391831,2019-07-11,0.1355
1341,98076,2019-07-11,3.2025
1302,34500,2019-07-11,8.3222
1717,1110869,2019-07-11,3.9162
1717,40648,2019-07-12,0.0642
1729,464536,2019-07-11,1.6423
