"COD_LOJA","plu","NOM_SECAO","NOM_CATEG","NOM_SUBCATEG","NOM_GRUPO","NOM_SUBGRUPO","NOM_PROD","FILL.P","N.DAYS","S.DAYS","N.TRANS","PROFIT"
1729,40259,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA SECA","BOLOS CASEIROS","MUFFIM F PROPRIA",15.88,277,44,61,328.77
1729,3484524,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PADARIA E CONFEITARIA SAZONAL","PANETONES","PANETONE BRIGADEIRO 700G EX",6.48,401,26,53,1003.67
1729,6868505,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PADARIA E CONFEITARIA SAZONAL","COLOMBAS","BOLO PASCOA BRIGADEIRO 700GR",4.61,412,19,23,444.6
1729,11945,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA GELADA","DOCES GELADOS","MOUSSE DE CHOCOLATE FP",64.81,756,490,1138,5957.18
1729,441315,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES CROCANTES","BAGUETES","BAGUETE QUEIJO ESPECIAL FP",86.77,756,656,1784,7233.12
1729,314367,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA SECA","BOLOS CASEIROS","BOLO NEGA MALUCA ESPECIAL",74.54,754,562,1794,16828.41
1729,471091,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES SALGADOS","PAES SAUDAVEIS","PAO VITAMINADO F PROPRIA",95.77,756,724,11972,39674.4
1729,99165,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES SALGADOS","PAO DE BATATA","PAO DE BATATA C/REQUEIJAO FP",23.53,731,172,460,1664.83
1729,37051,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA GELADA","DOCES GELADOS","MOUSSE DE MARACUJA FP",3.01,564,17,36,166.75
1729,25188,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA SECA","BOLOS CASEIROS","BOLO COCO NEVADO       F PROPRIAKG",61.11,756,462,911,8101.66
1729,995108,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA SECA","DOCES SECOS","MARIA MOLE FP",54.77,754,413,1058,3993.34
1729,102230,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA GELADA","BOLOS GELADOS","BOLO BRIGADEIRO F PROPRIA   KG",67.37,754,508,967,29312.51
1729,30151,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES SALGADOS","PAES SALGADOS DIVERSOS","PAO DE PIZZA FP",42.68,628,268,850,4035
1729,263986,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES SALGADOS","PAES SAUDAVEIS","PAO MULTIGRANO FP",64.52,31,20,40,172.73
1729,277,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES LANCHE","PAES LANCHE DIVERSOS","PAO CASEIRO",13.2,674,89,116,686.45
1729,95921,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA SECA","BOLOS CASEIROS","BOLO DE CENOURA C/ CHOCOLATE FP KG",57.28,756,433,1050,7603.93
1729,335751,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA SECA","BOLOS CASEIROS","MUFFINS CHOCOLATE C/GOTAS CHOC",19.66,295,58,91,488.31
1729,93002,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA SECA","DOCES SECOS","BROA MILHO FP",25.15,680,171,465,1557.66
1729,67263,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES LANCHE","BISNAGAS","BISNAGUINHA EXTRA FP             KG",64.25,537,345,871,4711.26
1729,140379,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA GELADA","BOLOS GELADOS","BOLO FESTA CHOCOLATE KG",16.84,386,65,74,2311.28
1729,128728,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA GELADA","BOLOS GELADOS","BOLO FESTA DE CHOCOLATE KG",12.19,755,92,106,3064.59
1729,32704,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA GELADA","DOCES GELADOS","BRIGADEIRINHOS FP",27.3,293,80,110,692.07
1729,483964,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES LANCHE","PAES HAMBURGUER","PAO HAMBURGUER C/GERG ECONOMIA FP",1.14,437,5,9,66.79
1729,144919,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES DOCES","COBERTURA OU RECHEIO","BISNAGUINHA C/ CREME MIX",2.2,91,2,2,8.15
1729,74896,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA GELADA","BOLOS GELADOS","BOLO FLORESTA BRANCA FP GR",4.12,267,11,12,421.88
1729,61179,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","QUEIJOS MANIPULADOS","QUEIJO PRATO MANIPULADO","QUEIJO PRATO FATIADO MANIPULADO","QJ PRATO NAC FAT KG",69.84,756,528,12670,80552.15
1729,77521,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","QUEIJOS MANIPULADOS","QUEIJO MUSSARELA MANIPULADO","MUSSARELA FATIADA MANIPULADA","QJ MUSSARELA TIROLEZ LIGHT FATIADO",13.93,596,83,237,2451.31
1738,52375,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVINO PEDACO","COXAO DURO BOV RESF PEDACO       KG",79.15,753,596,7808,172730.34
1738,68765,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","QUEIJOS MANIPULADOS","QUEIJO MUSSARELA MANIPULADO","MUSSARELA PEDACO MANIPULADA","QJ MUCARELA NAC PED KG",93.52,756,707,30267,336937.79
1738,54690,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVINO CORTE ESPECIAL","BIFE PANELA BOV RESF             KG",54.63,756,413,849,7160.03
1738,56854,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVNO BIFE","MAMINHA BOV RESF BIFE            KG",63.93,754,482,980,9744.85
1738,77453,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVNO BIFE","BIFE C FILE BOV RES FAMILIAR     KG",52.91,652,345,793,34569.94
1738,357111,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","QUEIJOS MANIPULADOS","QUEIJO MUSSARELA MANIPULADO","MUSSARELA FATIADA MANIPULADA","QJ MUS FAMILIAR FAT",62.56,625,391,733,20268.44
1738,41041,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVINO PEDACO","ALCATRA BOV RESF PEDACO          KG",51.52,755,389,3297,100350.09
1738,60066,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVINO PEDACO","PEITO BOV RESF PEDACO            KG",44.27,750,332,1564,24894.39
1738,19422,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVNO BIFE","BIFE CX DURO BOV RESF FAMILIAR  KG",43.96,530,233,305,8942.23
1738,47197,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVINO CORTE ESPECIAL","BIFE CHORIZO CONTRA FILE RESF     K",100,1,1,1,19.66
1738,62749,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVINO PEDACO","MIOLO ACEM BOV RESF              KG",100,1,1,1,7.08
1738,11099,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVNO BIFE","FILE MIGNON BOV RESF BIFE        KG",6.04,149,9,16,252.52
1738,888,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-MIUDO BOVINO","BIFE FIGADO BOVINO   KG",73.94,756,559,3379,20798
1738,789,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-MIUDO BOVINO","RABADA BOVINO  KG",44.97,756,340,706,19218.08
1738,44349,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVINO PEDACO","COXAO MOLE BOV PEDACO            KG",82.01,756,620,8749,213234.36
1738,20336,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVNO BIFE","BIFE ALCATRA BOV RESF FAMILIAR   KG",46.64,654,305,540,21379.19
1738,352,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVINO CORTE ESPECIAL","BIFE PARA ROLE (CX DURO BOV RF) KG",15.8,753,119,128,2225.31
1738,1250,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-MIUDO BOVINO","LINGUA BOVINO KG",21.62,740,160,199,3135.97
1738,83379,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVINO CORTE ESPECIAL","BIFE PALHA LAGARTO BOV RESF KG",10.07,457,46,53,543.13
1738,1298,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVINO CORTE ESPECIAL","MAMINHA BOV RESF ESPECIAL        KG",5.9,271,16,17,324.78
1738,46930,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVINO PEDACO","FRALDINHA BOV RESF PEDACO        KG",100,1,1,1,15.11
1738,77392,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVNO BIFE","PATINHO BOV RESF BIFE            KG",82.8,756,626,2535,29993.35
1738,44189,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVINO PEDACO","CONTRA FILE BOV RESF PEDACO      KG",49.34,756,373,2715,112139.43
1738,802,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-MIUDO BOVINO","CORACAO BOVINO   KG",42.74,744,318,635,3226.02
1738,143745,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","QUEIJOS MANIPULADOS","QUEIJO MUSSARELA MANIPULADO","MUSSARELA FATIADA MANIPULADA","QA QJ MUSS QUALITA FAT",90.19,744,671,44463,318917.5
1738,471145,"CARNES E AVES","CARNES","AVES","AVES-RESFRIADAS","RESF - CORTES FRANGO TEMPERADO GENERICO","SOBRECOXA FGO TEMP RESF KG",47.39,747,354,555,4603
1738,366793,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","QUEIJOS MANIPULADOS","QUEIJO MUSSARELA MANIPULADO","MUSSARELA FATIADA MANIPULADA","QJ MUSS RALADA/FILETADA",86.13,620,534,4757,31999.83
1738,74209,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","QUEIJOS MANIPULADOS","QUEIJO MUSSARELA MANIPULADO","MUSSARELA FATIADA MANIPULADA","QJ MUSSARELA LIGHT BALKIS FATIADO",44.48,290,129,284,3902.69
1738,420556,"CARNES E AVES","CARNES","AVES","AVES-RESFRIADAS","RESF - CORTES FRANGO GENERICO","COXINHA DA ASA FGO RESF FAMILIAR KG",69.11,738,510,1879,31061.55
1738,5029,"CARNES E AVES","CARNES","AVES","AVES-RESFRIADAS","RESF - CORTES FRANGO GENERICO","FILE DE PEITO FGO RESF KG",86.24,756,652,5303,55457.05
1738,63210,"CARNES E AVES","CARNES","AVES","AVES-RESFRIADAS","RESF - CORTES ESPECIAIS FRANGO","STROGONOFF DE FILE FRANGO RESF   KG",89.95,756,680,2639,26925.48
1738,1335,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","QUEIJOS MANIPULADOS","QUEIJO PRATO MANIPULADO","QUEIJO PRATO PEDACO MANIPULADO","QJ PRATO NAC PED KG",30.27,730,221,932,9755.22
1738,15035,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","QUEIJOS MANIPULADOS","QUEIJO MUSSARELA MANIPULADO","MUSSARELA FATIADA MANIPULADA","QJ MUSS TIROLEZ FAT",30.43,621,189,1046,9332.79
1738,63173,"CARNES E AVES","CARNES","AVES","AVES-RESFRIADAS","RESF - CORTES ESPECIAIS FRANGO","PEITO FGO RESF S/PELE KG",81.19,755,613,2243,22219.4
1738,18449,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","QUEIJOS MANIPULADOS","QUEIJO MUSSARELA MANIPULADO","MUSSARELA FATIADA MANIPULADA","QJ MUCARELA IMP FAT KG",6.55,656,43,1394,10158.53
1738,409520,"CARNES E AVES","CARNES","AVES","AVES-RESFRIADAS","RESF - CORTES FRANGO GENERICO","ASA DE FRANGO RESF FAMILIAR KG",53.01,730,387,922,17286.89
1738,51705,"CARNES E AVES","CARNES","AVES","AVES-RESFRIADAS","RESF - CORTES FRANGO GENERICO","SOBRECOXA FGO RESF GNEL KG (PCTE)",78.04,756,590,2202,19061.54
1738,10924,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","LINGUICA MANIPULADA","LINGUICA DE AVE MANIPULADA","LING FRANGO SEARA GNEL KG      5185",32.01,753,241,642,7188.91
1738,412575,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","QUEIJOS MANIPULADOS","QUEIJO MUSSARELA MANIPULADO","MUSSARELA PEDACO MANIPULADA","QJ MUCARELA IMP PED KG",70.5,756,533,13045,136671.45
1738,13116,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","SALAME COPA E LOMBO MANIPULADO","SALAME MANIPULADO","SALAME ITAL SADIA  FATIADO KG",80.42,756,608,6046,72619.4
1738,994996,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","SALSICHA MANIPULADA","SALSICHA HOT DOG E VIENA MANIPULADA","SALS HOT DOG PERDIGAO GNEL SHG   KG",97.49,756,737,38818,239886.97
1738,12775,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","PRESUNTO MANIPULADO","PRESUNTO COZIDO MANIPULADO","PRES COZ MAGRO SADIA FAT",87.04,756,658,24636,150870.28
1738,40372,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","MORTADELA MANIPULADA","MORTADELA MANIPULADA","MORT BOLOGNA OURO PERDIGAO FAT MBB",90.86,755,686,19075,83701.37
1738,92326,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","LINGUICA MANIPULADA","LINGUICA TOSCANA MANIPULADA","LING TOSCANA SADIA               KG",98.68,756,746,27003,344607.81
1738,63357,"CARNES E AVES","CARNES","AVES","AVES-RESFRIADAS","RESF - CORTES ESPECIAIS FRANGO","SOBRECOXA FGO S/PELE RESF GNEL COXA",74.37,753,560,1269,12872.37
1738,471053,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","LINGUICA MANIPULADA","LINGUICA TOSCANA MANIPULADA","LING TOSC NABRASA PERDIGAO GNEL KG",48.7,733,357,2652,32753.6
1738,409476,"CARNES E AVES","CARNES","AVES","AVES-RESFRIADAS","RESF - CORTES FRANGO GENERICO","FILE DE PEITO FGO FAM KG",88.92,731,650,5576,115565.67
1738,34500,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","LINGUICA MANIPULADA","LINGUICA TOSCANA MANIPULADA","LING TOSCANA AURORA KG",95.11,756,719,14582,188833.08
1738,1311,"CARNES E AVES","CARNES","AVES","AVES-RESFRIADAS","RESF - CORTES FRANGO GENERICO","PEITO FGO C/OSSO RESF KG",88.76,756,671,4484,41073.76
1738,16339,"CARNES E AVES","CARNES","AVES","AVES-RESFRIADAS","RESF - CORTES FRANGO GENERICO","COXA C/SOBRECOXA FRANGO RESF     KG",78.04,756,590,2899,23413.8
1738,84994,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","FRIO ESPECIAL MANIPULADO","MORTADELA ESPECIAL MANIPULADA","MORT BAMBINA CERATTI FATIADA",40.73,712,290,2099,7941.07
1738,287739,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","MORTADELA MANIPULADA","MORTADELA MANIPULADA","MORT DEFUMADA SADIA FAT MSD",14.34,732,105,497,2134.13
1738,89586,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","LINGUICA MANIPULADA","LINGUICA TOSCANA MANIPULADA","LING TOSCANA SEARA GNEL KG     9288",51.6,752,388,1731,21809.63
1738,494595,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","MORTADELA MANIPULADA","MORTADELA TUBULAR MANIPULADA","MORTADELA DEFUMADA MARBA FAT",21.45,746,160,920,3211.26
1738,471138,"CARNES E AVES","CARNES","AVES","AVES-RESFRIADAS","RESF - CORTES FRANGO TEMPERADO GENERICO","DRUMET FGO TEMP RESF KG",57.41,756,434,881,9157.57
1738,70942,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","PRESUNTO MANIPULADO","PRESUNTO COZIDO MANIPULADO","PRES COZ MAGRO SEARA FAT",38.77,748,290,1364,8541
1738,28202,"CARNES E AVES","CARNES","AVES","AVES-RESFRIADAS","RESF - CORTES FRANGO GENERICO","COXINHA DA ASA FRANGO RESF KG",73.91,755,558,2498,21051.77
1738,49771,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","FRIO ESPECIAL MANIPULADO","MORTADELA ESPECIAL MANIPULADA","MORT BOLOGNA TRADICIONAL CERATTI FT",18.63,730,136,253,1667.76
1738,143981,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","PRESUNTO MANIPULADO","APRESUNTADO MANIPULADO","APRESUNTADO PRIETO FAT",10.31,747,77,257,1204.64
1738,15059,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","QUEIJOS MANIPULADOS","QUEIJO PRATO MANIPULADO","QUEIJO PRATO FATIADO MANIPULADO","QJ PRATO TIROLEZ FAT",36.68,747,274,1163,9122.12
1738,87247,"CARNES E AVES","CARNES","AVES","AVES-RESFRIADAS","RESF - FRANGO INTEIRO","FRANGO RESF (METADE)              K",26.06,752,196,248,2018.69
1738,73486,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","SALAME COPA E LOMBO MANIPULADO","LOMBO MANIPULADO","LOMBO DEF SEARA FAT            6220",42.75,138,59,233,943.29
1738,42123,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","FRIO ESPECIAL MANIPULADO","MORTADELA ESPECIAL MANIPULADA","MORT C/AZEITONA CERATTI FT",1.81,443,8,16,219.15
1738,81641,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVNO BIFE","COXAO DURO BOV RESF BIFE         KG",76.46,756,578,1659,17060.46
1738,59985,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVINO PEDACO","PALETA BOV RESF PEDACO           KG",90.74,756,686,10966,174130.28
1738,409506,"CARNES E AVES","CARNES","AVES","AVES-RESFRIADAS","RESF - CORTES FRANGO GENERICO","PEITO FRANGO RESF FAMILIAR KG",88.64,748,663,5699,92867.93
1738,89326,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVINO CORTE ESPECIAL","PEIXINHO ESPECIAL BOV RESF       KG",38.98,744,290,514,7725.91
1738,19125,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVNO BIFE","BIFE PATINHO BOV RESF FAMILIAR   KG",51.22,531,272,455,14647.68
1738,44912,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVINO PEDACO","PATINHO BOV RESF PEDACO          KG",87.04,756,658,9912,216417.5
1738,77231,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVNO BIFE","ALCATRA BOV RESF BIFE            KG",82.54,756,624,3085,46337.85
1738,52542,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVINO PEDACO","ACEM BOV RESF PEDACO             KG",93.25,756,705,11995,187759.11
1738,409568,"CARNES E AVES","CARNES","AVES","AVES-RESFRIADAS","RESF - CORTES FRANGO GENERICO","COXA C/SOBRECOXA FGO FAMILIAR KG",90.98,743,676,9814,145832.96
1738,378055,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-MIUDO BOVINO","MOCOTO BOVINO KG",53.94,736,397,717,5913.04
1738,50371,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVINO PEDACO","CAPA FILE BOV RESF PEDACO        KG",48.41,756,366,1201,16930.29
1738,826,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-MIUDO BOVINO","BUCHO BOVINO  KG",70.13,750,526,1412,13672.04
1738,376,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVNO BIFE","CONTRA FILE BOV RESF BIFE        KG",90.48,756,684,4318,68793.16
1738,471121,"CARNES E AVES","CARNES","AVES","AVES-RESFRIADAS","RESF - CORTES FRANGO TEMPERADO GENERICO","FGO PASSARINHO TEMP RESF KG",76.85,756,581,1621,11330.18
1738,95877,"CARNES E AVES","CARNES","AVES","AVES-RESFRIADAS","RESF - CORTES ESPECIAIS FRANGO","BIFE DE FILE DE FRANGO RESF      KG",83.33,756,630,3800,30070.38
1738,6668,"CARNES E AVES","CARNES","AVES","AVES-RESFRIADAS","RESF - CORTES FRANGO GENERICO","ASA FRANGO RESF                  KG",58.94,755,445,1467,12980.32
1738,11662,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVNO BIFE","LAGARTO BOV RESF BIFE            KG",43.44,755,328,564,4439.61
1738,465830,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RUBIA GALLEGA","RG MUSCULO NOVILHO PEDACO",11.21,687,77,200,2917.75
1738,61315,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVINO CORTE ESPECIAL","CARNE P/ STROGONOFF DE ALCATRA",29.05,747,217,331,6061.25
1738,1281,"CARNES E AVES","CARNES","AVES","AVES-RESFRIADAS","RESF - CORTES FRANGO GENERICO","COXA FRANGO RESF                  K",54.57,755,412,1117,7373.33
1738,418492,"CARNES E AVES","CARNES","AVES","AVES-RESFRIADAS","RESF - CORTES FRANGO GENERICO","COXA FGO RESF FAMILIAR KG",44.2,690,305,719,8166.25
1738,244640,"CARNES E AVES","CARNES","AVES","AVES-RESFRIADAS","RESF - CORTES FRANGO TEMPERADO GENERICO","MEIO ASA FGO RESF TEMP KG",13,754,98,205,2604.98
1738,12010,"CARNES E AVES","CARNES","AVES","AVES-RESFRIADAS","RESF - FRANGO INTEIRO","FRANGO A PASSARINHO RESF          K",36.6,754,276,621,4982.19
1738,420,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVINO CORTE ESPECIAL","BABY BEEF BOV RESF               KG",44.18,292,129,214,2781.69
1738,216944,"CARNES E AVES","CARNES","AVES","AVES-RESFRIADAS","RESF - FRANGO INTEIRO","FRANGO INT CORTADO NA JUNTA RESF KG",22.58,744,168,226,3651.35
1738,73653,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVINO CORTE ESPECIAL","BOMBOM ALCATRA RESF               K",13.45,275,37,45,614.51
1738,80347,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVINO CORTE ESPECIAL","LAGARTO BOVINO RESF EXTRA LIMPO KG",7.51,493,37,38,1389.38
1738,1304,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVINO CORTE ESPECIAL","MEDALHAO FILE MIGNOM BOV RESF    KG",12,25,3,3,85.89
1738,1854,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVINO CORTE ESPECIAL","RUMP STEAK ALCATRA BOV RESF KG",11.76,17,2,2,36.33
1738,1915,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVINO CORTE ESPECIAL","CARNE P/ STROGONOFF DE FILE MIGNON",0.55,362,2,2,54.67
1738,32629,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","QUEIJOS MANIPULADOS","QUEIJO PRATO MANIPULADO","QUEIJO PRATO PEDACO MANIPULADO","QJ PRATO IMP PED KG",75.63,755,571,8739,93691.21
1738,5951,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","QUEIJOS MANIPULADOS","QUEIJO MUSSARELA MANIPULADO","MUSSARELA FATIADA MANIPULADA","QJ MUCARELA NAC FAT KG",68.12,756,515,11085,79885.16
1738,66136,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","MORTADELA MANIPULADA","MORTADELA MANIPULADA","MORT BOLOGNELLA PERDIGAO FAT",95.5,756,722,23494,77368.8
1738,132145,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","LINGUICA MANIPULADA","LINGUICA SUINA MANIPULADA","LING CNE SUINA PERDIGAO GNEL",97.09,756,734,19572,240357.11
1738,24297,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","FRIO DE AVE MANIPULADO","PEITO DE AVE MANIPULADO","PEITO PERU DEF SADIA FAT",95.77,756,724,10344,98732.17
1738,98243,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","PRESUNTO MANIPULADO","APRESUNTADO MANIPULADO","APRESUNTADO SEARA",35.85,756,271,1200,5659.59
1738,9638,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","PRESUNTO MANIPULADO","APRESUNTADO MANIPULADO","APRESUNTADO SADIA FAT APRN",55.23,755,417,2910,13486.38
1738,12997,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","SALAME COPA E LOMBO MANIPULADO","SALAME MANIPULADO","SALAME HAMBURGUES SADIA FATIADO KG",53.04,756,401,1573,17256.8
1738,46060,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVINO PEDACO","LAGARTO BOV RESF PEDACO          KG",62.3,756,471,3331,95251.7
1738,77224,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVNO BIFE","BIFE COXAO MOLE BOV RESF     KG",87.96,756,665,3403,38452.93
1738,12614,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","FRIO ESPECIAL MANIPULADO","ROSBIFE MANIPULADO","PIG BEEF CERATTI FT",39.02,756,295,1265,8263.68
1738,25645,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","FRIO DE AVE MANIPULADO","BLANQUET E TRANCHET MANIPULADO","BLANQUET PERU SADIA LIGHT FAT",67.47,750,506,2410,14680.84
1738,83478,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","LINGUICA MANIPULADA","LINGUICA DE AVE MANIPULADA","LINGUICA FRANGO PERDIGAO    KG",25.24,729,184,492,5670.5
1738,536,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVINO CORTE ESPECIAL","CARNE P/ MOLHO BOV RESF          KG",33.91,755,256,376,6840.58
1738,36559,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVINO PECA","MAMINHA FORA DO VACUO BOV RESF KG",50,756,378,1292,34379.78
